-0.057,0.070,-0.005
-0.095,0.105,-0.014
-0.152,0.166,0.001
-0.175,0.187,-0.014
-0.202,0.166,-0.065
-0.189,0.146,-0.090
-0.176,0.126,-0.132
-0.226,0.141,-0.167
-0.280,0.168,-0.160
-0.258,0.167,-0.173
-0.236,0.167,-0.198
-0.185,0.141,-0.229
-0.152,0.118,-0.252
-0.122,0.073,-0.294
-0.145,0.067,-0.329
-0.179,0.082,-0.347
-0.224,0.097,-0.385
-0.273,0.120,-0.404
-0.276,0.132,-0.418
-0.241,0.130,-0.443
-0.202,0.129,-0.471
-0.025,0.069,-0.529
0.026,0.025,-0.568
0.076,-0.010,-0.591
0.107,-0.027,-0.610
0.150,-0.040,-0.578
0.228,-0.072,-0.552
0.281,-0.102,-0.535
0.297,-0.127,-0.504
0.287,-0.161,-0.460
0.292,-0.191,-0.415
0.323,-0.238,-0.387
0.308,-0.254,-0.398
0.272,-0.249,-0.435
0.277,-0.294,-0.488
0.281,-0.354,-0.511
0.292,-0.434,-0.506
0.329,-0.494,-0.357
0.358,-0.508,-0.280
0.369,-0.518,-0.220
0.399,-0.532,-0.145
0.441,-0.572,-0.060
-0.119,0.720,0.027
-0.112,0.745,0.131
-0.117,0.740,0.248
-0.098,0.717,0.350
-0.071,0.670,0.436
-0.031,0.669,0.500
-0.001,0.671,0.551
0.046,0.682,0.559
0.089,0.723,0.532
0.106,0.729,0.490
0.120,0.720,0.458
0.129,0.679,0.460
0.150,0.616,0.538
0.170,0.556,0.569
0.187,0.519,0.592
0.195,0.515,0.637
0.196,0.527,0.692
0.184,0.516,0.721
0.172,0.500,0.734
0.169,0.480,0.748
0.154,0.459,0.768
0.141,0.426,0.810
0.113,0.323,0.849
0.094,0.226,0.855
0.067,0.129,0.846
0.036,0.066,0.835
0.010,-0.014,0.815
0.002,-0.063,0.799
-0.015,-0.087,0.793
-0.065,-0.170,0.704
-0.080,-0.205,0.679
-0.063,-0.291,0.643
-0.055,-0.331,0.625
-0.071,-0.390,0.657
-0.040,-0.477,0.663
-0.036,-0.526,0.655
-0.043,-0.561,0.668
-0.052,-0.591,0.667
-0.060,-0.610,0.654
-0.043,-0.659,0.626
-0.091,-0.651,0.612
-0.073,-0.687,0.580
-0.120,-0.694,0.551
-0.122,-0.732,0.501
-0.071,-0.842,0.359
-0.027,-0.860,0.303
0.030,-0.862,0.250
0.042,-0.835,0.187
0.072,-0.812,0.117
0.122,-0.781,0.063
0.126,-0.757,0.036
0.053,-0.701,-0.001
0.023,-0.659,-0.038
0.059,-0.653,-0.049
0.063,-0.641,-0.062
0.057,-0.627,-0.091
0.038,-0.619,-0.154
0.035,-0.588,-0.244
0.041,-0.549,-0.324
0.067,-0.531,-0.363
0.064,-0.527,-0.399
-0.040,-0.394,-0.601
-0.097,-0.336,-0.659
-0.106,-0.285,-0.703
-0.056,-0.254,-0.708
-0.023,-0.247,-0.699
-0.025,-0.205,-0.700
-0.004,-0.192,-0.668
-0.001,-0.158,-0.659
0.005,-0.082,-0.677
-0.014,0.014,-0.669
-0.059,0.138,-0.646
-0.134,0.295,-0.647
-0.132,0.378,-0.612
-0.071,0.426,-0.588
-0.029,0.507,-0.575
0.043,0.544,-0.548
0.089,0.587,-0.533
0.105,0.649,-0.427
0.073,0.659,-0.362
0.044,0.646,-0.284
-0.005,0.666,-0.234
-0.035,0.669,-0.201
-0.015,0.613,-0.158
0.016,0.544,-0.116
0.021,0.516,-0.101

