-0.012,-0.072,0.583
-0.027,-0.071,0.617
-0.043,-0.064,0.628
-0.053,-0.061,0.631
-0.067,-0.055,0.641
-0.063,-0.046,0.642
-0.058,-0.035,0.632
-0.055,-0.042,0.613
-0.051,-0.032,0.580
-0.045,0.007,0.532
-0.031,0.098,0.345
-0.035,0.119,0.305
-0.049,0.145,0.285
-0.057,0.178,0.260
-0.067,0.192,0.203
-0.057,0.216,0.124
-0.051,0.230,0.048
-0.052,0.242,-0.024
-0.052,0.236,-0.084
-0.048,0.217,-0.139
-0.032,0.196,-0.208
0.000,0.163,-0.287
0.024,0.134,-0.354
0.053,0.109,-0.439
0.087,0.009,-0.525
0.128,-0.120,-0.603
0.167,-0.238,-0.672
0.238,-0.456,-0.812
0.220,-0.522,-0.819
0.236,-0.459,-0.865
0.249,-0.487,-0.904
0.279,-0.382,-0.966
0.292,-0.345,-1.005
0.306,-0.240,-1.039
0.270,-0.183,-1.068
0.261,-0.149,-1.097
0.248,-0.081,-1.146
0.239,-0.036,-1.195
0.235,0.008,-1.227
0.211,0.088,-1.249
0.190,0.142,-1.252
0.148,0.191,-1.244
0.096,0.271,-1.233
0.000,0.317,-1.184
-0.062,0.331,-1.145
-0.128,0.359,-1.093
-0.202,0.389,-1.023
-0.270,0.414,-0.923
-0.355,0.449,-0.786
-0.430,0.521,-0.615
-0.482,0.554,-0.452
-0.525,0.592,-0.287
-0.493,0.621,-0.110
-0.443,0.513,0.008
-0.380,0.411,0.149
-0.294,0.376,0.328
-0.241,0.335,0.499
-0.205,0.326,0.692
-0.168,0.261,0.903
-0.104,0.161,1.098
-0.040,0.029,1.271
0.062,-0.291,1.624
0.104,-0.377,1.681
0.144,-0.451,1.685
0.185,-0.501,1.660
0.203,-0.493,1.650
0.206,-0.475,1.615
0.188,-0.462,1.597
0.168,-0.435,1.570
0.127,-0.401,1.534
0.088,-0.368,1.471
0.054,-0.307,1.379
0.007,-0.208,1.284
-0.032,-0.126,1.183
-0.066,-0.057,1.089
-0.094,0.016,0.993
-0.130,0.052,0.779
-0.195,0.172,0.573
-0.274,0.257,0.456
-0.345,0.284,0.310
-0.388,0.242,0.155
-0.379,0.159,-0.008
-0.339,0.098,-0.116
-0.316,0.037,-0.171
-0.304,-0.016,-0.214
-0.307,-0.064,-0.251
-0.314,-0.100,-0.284
-0.297,-0.155,-0.321
-0.303,-0.228,-0.349
-0.322,-0.275,-0.421
-0.321,-0.308,-0.512
-0.316,-0.381,-0.539
-0.321,-0.435,-0.556
-0.337,-0.458,-0.659
-0.342,-0.410,-0.701
-0.336,-0.389,-0.713
-0.348,-0.390,-0.709
-0.377,-0.360,-0.734
-0.395,-0.314,-0.776
-0.405,-0.254,-0.795
-0.409,-0.183,-0.837
-0.390,-0.220,-0.849
-0.347,-0.186,-0.906
-0.299,-0.150,-0.920
-0.234,-0.096,-0.934
-0.173,-0.067,-0.943
-0.098,-0.037,-0.967
-0.031,-0.007,-0.984
0.039,0.104,-1.086
0.176,0.139,-1.132
0.275,0.175,-1.166
0.284,0.169,-1.114
0.282,0.180,-1.005
0.280,0.195,-0.899
-0.370,-0.055,-0.817
-0.419,-0.054,-0.766
-0.496,-0.037,-0.747
-0.561,-0.036,-0.732
-0.625,-0.047,-0.708
-0.702,-0.053,-0.675
-0.783,-0.064,-0.635
-0.859,-0.069,-0.587
-0.929,-0.063,-0.509
-0.974,-0.073,-0.388
0.700,0.760,-0.243
0.737,0.796,-0.081
0.787,0.966,0.157
