0.028,-0.011,0.027
0.091,0.017,0.020
0.137,0.042,0.010
0.152,0.047,-0.002
0.174,0.044,-0.016
0.173,0.036,-0.024
0.172,0.035,-0.033
0.188,0.051,-0.077
0.215,0.074,-0.069
0.239,0.103,-0.112
0.194,0.106,-0.089
0.122,0.041,-0.149
0.234,0.218,-0.132
0.138,0.149,-0.095
0.155,0.168,-0.127
0.053,0.168,-0.118
0.041,0.235,-0.104
-0.055,0.251,-0.054
-0.166,0.154,0.020
-0.267,-0.202,0.190
-0.215,-0.300,0.276
-0.161,-0.416,0.240
-0.165,-0.357,0.177
-0.185,-0.362,0.160
-0.162,-0.296,0.113
-0.160,-0.375,0.112
-0.174,-0.407,0.181
-0.153,-0.439,0.230
-0.087,-0.530,0.249
-0.048,-0.553,0.300
0.020,-0.540,0.371
0.069,-0.557,0.413
0.132,-0.568,0.444
0.176,-0.609,0.493
0.194,-0.571,0.559
0.523,-0.990,1.173
0.566,-1.198,1.317
0.256,-1.379,1.506
-0.185,-1.137,1.581
-0.740,-0.744,1.610
-1.258,-0.039,1.448
-1.610,0.636,1.016
-1.691,1.404,0.285
-1.385,1.805,-0.469
-0.581,1.624,-1.437
0.140,1.255,-1.757
0.524,0.726,-1.595
0.748,0.450,-1.496
0.484,0.146,-0.943
0.192,0.131,-0.525
0.014,0.203,-0.265
0.059,0.289,-0.308
0.269,0.128,-0.638
0.329,-0.014,-0.638
0.370,-0.145,-0.628
0.431,-0.190,-0.723
0.291,-0.181,-0.611
0.145,-0.134,-0.471
-0.072,-0.128,-0.247
-0.108,-0.110,-0.125
-0.115,-0.076,-0.108
-0.008,-0.001,-0.233
0.100,0.044,-0.362
0.082,0.029,-0.352
0.024,0.008,-0.283
-0.002,0.000,-0.224
-0.067,-0.016,-0.150
-0.063,-0.024,-0.138
-0.084,-0.016,-0.121
-0.107,-0.012,-0.072
-0.116,-0.011,-0.044
-0.091,-0.005,-0.040
-0.057,0.007,-0.050
-0.035,0.024,-0.055
-0.038,0.036,-0.031
-0.027,0.032,-0.022
-0.008,0.031,-0.031
0.005,0.043,-0.031
0.025,0.046,-0.035
0.017,0.031,-0.025
0.005,0.006,-0.010
-0.003,-0.006,-0.002
0.014,-0.005,-0.024
0.026,0.002,-0.051
0.010,-0.010,-0.042
0.005,-0.006,-0.036
-0.008,-0.015,-0.015
-0.010,-0.021,-0.015
0.001,-0.014,-0.028
0.003,-0.005,-0.038
0.002,-0.005,-0.032
-0.029,0.002,0.015
-0.076,-0.005,0.062
-0.049,-0.004,0.040
-0.005,0.005,-0.003
0.016,0.013,-0.034
0.010,0.002,-0.032
-0.006,-0.010,-0.009
-0.009,-0.008,0.002
-0.009,-0.003,0.002
-0.003,-0.002,-0.008
0.001,-0.001,-0.018
0.009,-0.001,-0.031
0.005,-0.006,-0.014
0.000,-0.001,-0.017
-0.003,0.005,-0.023
0.003,0.002,-0.034
0.002,-0.000,-0.038
-0.003,-0.002,-0.039
0.002,0.001,-0.042
-0.003,-0.001,-0.044
0.004,-0.003,-0.045
0.000,-0.001,-0.040
-0.004,-0.000,-0.031
-0.007,-0.005,-0.019
-0.009,0.002,-0.007
-0.019,0.008,0.004
-0.005,0.000,-0.005
-0.002,0.001,-0.017
0.000,-0.001,-0.023
-0.001,-0.001,-0.011
0.002,-0.001,-0.020
-0.005,-0.001,-0.017
0.001,-0.001,-0.008
-0.004,0.000,0.003
0.004,0.002,-0.001
0.006,-0.003,-0.013
0.011,-0.002,-0.026

