-0.114,0.108,-0.114
-0.102,0.106,-0.102
-0.101,0.107,-0.093
-0.097,0.094,-0.079
-0.110,0.099,-0.076
-0.117,0.094,-0.084
-0.125,0.111,-0.073
-0.116,0.116,-0.064
-0.110,0.120,-0.042
-0.118,0.130,-0.026
-0.133,0.140,-0.019
-0.174,0.159,-0.011
-0.180,0.171,0.004
-0.192,0.187,0.014
-0.203,0.206,0.041
-0.252,0.250,0.051
-0.295,0.284,0.065
-0.107,-0.460,0.140
-0.148,-0.494,0.251
-0.137,-0.449,0.279
-0.146,-0.291,0.287
-0.138,-0.176,0.273
-0.100,-0.057,0.268
-0.046,0.029,0.247
0.036,0.162,0.173
0.131,0.319,0.064
0.270,0.418,-0.059
0.334,0.448,-0.130
0.347,0.468,-0.137
0.310,0.589,-0.022
0.289,0.646,0.065
0.299,0.743,0.127
0.359,0.841,0.173
0.412,0.901,0.201
0.498,0.949,0.217
0.567,0.989,0.227
0.582,1.015,0.259
0.602,1.040,0.345
0.584,1.058,0.412
0.603,1.070,0.481
0.634,1.111,0.554
0.693,1.161,0.595
0.759,1.225,0.614
0.851,1.271,0.614
0.904,1.317,0.595
0.936,1.331,0.558
0.980,1.366,0.501
1.015,1.385,0.407
1.109,1.463,0.330
1.184,1.539,0.247
1.218,1.648,0.137
1.114,1.735,-0.033
0.870,1.752,-0.226
0.589,1.725,-0.379
-0.336,1.548,-0.756
-0.565,1.432,-0.921
-0.782,1.265,-1.084
-0.974,1.071,-1.253
-1.240,0.823,-1.370
-1.521,0.477,-1.556
-1.735,-0.093,-1.745
-1.790,-0.838,-1.631
-1.730,-1.473,-1.160
-1.470,-1.988,-0.404
-0.942,-2.200,0.271
-0.512,-2.086,0.572
-0.230,-1.882,0.557
-0.198,-1.635,0.321
-0.135,-1.425,0.112
-0.042,-1.267,0.000
0.099,-1.120,-0.023
0.209,-0.919,0.050
0.238,-0.826,0.120
0.254,-0.736,0.199
0.245,-0.663,0.276
0.296,-0.624,0.364
0.331,-0.575,0.455
0.281,-0.484,0.485
0.234,-0.401,0.477
0.190,-0.310,0.427
0.151,-0.239,0.359
0.106,-0.168,0.263
0.068,-0.115,0.168
0.030,-0.059,0.082
-0.004,-0.011,0.038
-0.028,0.016,0.016
-0.016,0.032,0.016
0.006,0.048,0.040
0.092,-0.040,0.072
0.117,-0.038,0.070
0.139,-0.038,0.052
0.165,-0.021,0.037
0.209,-0.009,0.007
0.241,0.002,-0.014
0.255,0.003,-0.030
0.253,-0.010,-0.045
0.237,-0.018,-0.045
0.216,-0.035,-0.042
0.184,-0.043,-0.036
0.154,-0.047,-0.033
0.143,-0.047,-0.023
0.138,-0.043,-0.008
0.131,-0.042,-0.008
0.106,-0.045,-0.009
0.060,-0.057,-0.010
0.054,-0.048,-0.012
0.061,-0.046,-0.020
0.035,-0.037,-0.010
0.042,-0.028,-0.014
0.022,-0.018,-0.016
0.009,-0.015,-0.009
-0.012,-0.013,-0.014
-0.006,-0.014,-0.030
-0.009,-0.006,-0.047
0.001,-0.002,-0.052
-0.036,0.003,-0.025
-0.009,0.007,-0.024
-0.011,0.009,-0.027
-0.005,0.008,-0.028
0.003,0.006,-0.029
0.002,0.000,-0.023
-0.013,0.001,-0.017
0.002,0.001,-0.021
-0.012,-0.004,-0.010
-0.013,0.005,-0.022
0.018,-0.004,-0.024
-0.043,0.003,-0.006
0.020,0.003,-0.016
