0.017,-0.001,-0.017
0.033,0.013,-0.011
0.019,0.018,0.007
-0.001,0.014,0.014
-0.008,0.011,0.020
-0.020,0.009,0.016
-0.004,0.003,0.015
-0.015,-0.002,0.001
-0.014,-0.003,-0.006
-0.000,-0.000,-0.013
0.000,-0.000,-0.023
-0.018,-0.001,-0.023
-0.000,0.001,-0.016
0.090,0.026,-0.076
0.050,0.021,-0.128
0.161,0.077,-0.145
0.090,0.077,-0.169
0.154,0.139,-0.115
0.106,0.163,-0.059
0.085,0.197,0.008
0.059,0.209,0.050
0.016,0.205,0.110
-0.050,0.169,0.145
-0.098,0.091,0.155
-0.217,-0.009,0.130
-0.239,-0.052,0.093
-0.315,-0.189,0.035
-0.294,-0.203,0.025
-0.333,-0.260,0.000
-0.363,-0.345,0.020
-0.383,-0.402,0.036
-0.111,-0.627,0.117
-0.158,-0.890,0.256
-0.254,-1.001,0.403
-0.394,-1.387,0.560
-0.635,-1.511,0.651
-1.017,-1.428,0.604
-1.392,-1.170,0.423
-1.676,-0.694,0.104
-1.918,-0.220,-0.136
-2.009,0.336,-0.306
-1.855,0.892,-0.437
-1.621,1.395,-0.448
-1.121,1.835,-0.390
-0.288,2.019,-0.079
0.535,1.899,0.170
0.906,1.548,0.173
0.887,0.990,-0.059
0.980,0.709,-0.235
1.153,0.396,-0.322
1.211,0.148,-0.374
1.313,-0.051,-0.331
1.095,-0.133,-0.293
1.068,-0.202,-0.202
0.938,-0.214,-0.145
0.860,-0.237,-0.086
0.799,-0.272,-0.033
0.758,-0.258,0.013
0.545,-0.193,0.016
0.529,-0.177,0.060
0.372,-0.124,0.034
0.329,-0.105,0.060
0.249,-0.090,0.051
0.198,-0.100,0.073
0.177,-0.076,0.088
0.126,-0.043,0.088
0.077,-0.014,0.088
-0.000,0.021,0.065
-0.013,0.026,0.076
-0.021,0.026,0.064
-0.018,0.011,0.057
0.006,-0.005,0.069
0.000,-0.007,0.069
0.014,-0.026,0.063
0.012,-0.042,0.041
0.028,-0.050,0.025
-0.027,-0.036,0.018
0.012,-0.043,0.026
-0.008,-0.016,0.019
-0.023,0.015,0.008
-0.046,0.029,-0.001
-0.040,0.026,-0.004
-0.034,0.021,-0.003
-0.026,0.021,0.002
-0.007,0.010,0.013
-0.002,0.003,0.009
-0.002,0.004,-0.000
0.000,0.001,-0.011
-0.005,0.004,-0.018
0.004,0.007,0.001
0.002,0.004,0.008
-0.006,0.007,0.012
-0.012,0.009,0.011
-0.005,0.000,0.006
-0.004,0.005,0.004
0.001,-0.005,0.002
0.005,-0.010,0.014
0.010,-0.008,0.025
0.001,0.002,0.021
-0.001,0.009,0.017
-0.004,0.011,0.014
0.000,-0.001,0.008
0.005,0.005,0.001
-0.001,0.001,-0.005
-0.003,-0.001,-0.003
-0.002,0.002,-0.004
0.007,-0.012,-0.002
-0.010,0.002,0.010
0.028,-0.046,0.028
0.002,-0.004,0.010
0.009,-0.010,0.012
-0.011,0.015,-0.009
0.001,-0.004,-0.003
0.002,0.003,-0.009
0.012,-0.024,-0.009
0.016,-0.028,-0.002
0.018,-0.017,0.002
0.013,-0.005,0.005
0.009,-0.001,0.009
0.002,0.008,0.005
0.001,0.007,0.004
-0.001,0.008,0.002
0.001,0.005,0.005
0.001,0.001,0.006
0.001,0.001,0.005
-0.005,-0.003,0.006
0.002,0.001,0.005
-0.002,-0.004,0.005
