-0.013,0.001,0.023
0.001,-0.004,0.077
0.005,-0.010,0.101
0.008,-0.017,0.114
0.007,-0.019,0.135
0.023,-0.042,0.151
0.028,-0.045,0.175
0.032,-0.063,0.181
-0.018,0.078,0.198
-0.020,0.086,0.195
-0.014,0.086,0.174
-0.005,0.059,0.172
0.007,0.038,0.163
0.007,0.012,0.152
0.009,0.008,0.140
0.004,-0.005,0.148
-0.008,0.005,0.152
-0.007,0.019,0.121
-0.012,0.021,0.115
-0.006,0.023,0.093
-0.010,0.012,0.084
-0.018,0.008,0.081
-0.007,-0.001,0.085
-0.008,-0.008,0.077
-0.036,-0.003,0.100
-0.039,0.067,0.075
-0.056,0.121,0.069
-0.085,0.222,0.047
-0.078,0.354,-0.091
0.046,0.465,-0.319
0.222,0.520,-0.498
0.394,0.530,-0.661
0.536,0.489,-0.805
0.657,0.458,-0.932
0.568,0.372,-0.946
0.267,0.408,-0.948
0.171,0.515,-1.043
-0.066,0.555,-1.084
-0.244,0.549,-1.222
-0.481,0.470,-1.396
-0.760,0.265,-1.356
-0.993,0.119,-1.149
-1.117,-0.014,-0.937
-1.220,-0.111,-0.695
-1.164,-0.309,-0.331
-1.077,-0.434,-0.132
-1.079,-0.537,0.066
-0.863,-0.731,0.301
-0.600,-0.844,0.516
-0.278,-0.821,0.781
0.367,-0.783,1.124
0.953,-0.650,1.250
1.465,-0.314,1.043
1.118,-0.303,0.823
0.712,-0.353,0.608
0.277,-0.403,0.367
-0.078,-0.410,0.183
-0.241,-0.403,0.088
-0.279,-0.370,0.046
-0.354,-0.306,0.041
-0.287,-0.230,0.094
-0.165,-0.148,0.171
-0.031,-0.062,0.220
0.078,0.009,0.267
0.092,0.061,0.269
0.103,0.066,0.280
0.079,0.058,0.261
0.062,0.047,0.246
0.004,0.016,0.169
-0.033,0.004,0.109
-0.077,-0.003,0.052
-0.110,-0.003,0.012
-0.119,0.001,-0.010
-0.117,0.013,-0.014
-0.092,0.027,-0.009
-0.067,0.036,-0.009
-0.036,0.037,-0.004
-0.027,0.033,-0.000
-0.030,0.023,-0.003
-0.037,0.011,-0.019
-0.019,-0.011,-0.036
-0.008,-0.026,-0.044
0.005,-0.031,-0.046
0.011,-0.041,-0.057
0.019,-0.056,-0.071
0.023,-0.056,-0.074
0.007,-0.043,-0.074
0.009,-0.030,-0.065
0.012,-0.012,-0.046
0.020,0.002,-0.032
0.013,0.002,-0.025
0.005,-0.001,-0.020
-0.004,-0.007,-0.018
-0.000,-0.004,-0.013
-0.000,-0.001,-0.014
-0.007,-0.004,-0.016
-0.026,-0.006,-0.025
-0.005,-0.011,-0.020
0.000,-0.002,-0.015
0.010,0.001,-0.008
-0.007,-0.001,-0.003
0.003,0.000,-0.012
0.016,0.007,-0.018
0.004,0.001,-0.016
0.006,0.002,-0.007
0.002,0.009,-0.002
0.002,-0.007,0.003
0.006,-0.003,0.007
-0.001,0.002,0.006
0.003,-0.000,0.007
0.000,0.001,0.006
0.005,0.001,0.004
0.009,0.000,0.003
0.001,0.002,-0.000
0.003,0.001,-0.003
0.002,0.002,-0.006
0.001,0.001,-0.011
-0.006,0.004,-0.011
-0.008,0.004,-0.014
-0.006,0.005,-0.022
0.002,0.005,-0.021
-0.005,-0.001,-0.020
-0.001,0.001,-0.023
0.004,0.005,-0.019
0.012,0.001,-0.029
0.007,0.003,-0.032
0.002,0.002,-0.027
0.003,0.007,-0.023

