-0.000,0.001,0.002
0.003,0.011,-0.021
-0.002,-0.010,0.010
0.005,0.013,-0.022
0.001,-0.001,-0.010
0.001,-0.004,0.008
0.000,-0.001,-0.003
0.000,-0.001,-0.006
0.004,0.002,-0.015
0.005,0.001,-0.002
0.001,-0.002,0.032
-0.000,0.000,0.045
0.001,-0.006,0.071
0.023,-0.005,0.038
0.059,0.006,-0.017
0.085,0.018,-0.055
0.107,0.021,-0.083
0.121,0.027,-0.114
0.118,0.034,-0.136
0.107,0.043,-0.165
0.094,0.049,-0.193
0.078,0.052,-0.217
0.051,0.041,-0.219
0.095,0.115,-0.522
0.158,0.138,-0.745
0.147,0.174,-0.962
0.074,0.215,-1.156
-0.158,0.168,-1.160
-0.386,0.163,-1.018
-0.582,0.223,-0.859
-0.735,0.173,-0.691
-0.770,0.105,-0.677
-0.787,0.041,-0.748
-0.940,0.020,-0.685
-0.958,-0.115,-0.580
-0.972,-0.230,-0.402
-0.906,-0.205,-0.121
-0.799,-0.153,0.186
-0.618,0.006,0.547
0.072,0.144,1.207
0.501,0.183,1.374
0.684,0.220,1.252
0.751,0.173,1.156
0.629,0.045,0.910
0.505,-0.146,0.720
0.218,-0.381,0.460
0.058,-0.492,0.283
-0.104,-0.528,0.107
-0.187,-0.512,0.030
-0.206,-0.421,0.046
-0.156,-0.284,0.148
-0.079,-0.123,0.252
-0.020,0.011,0.317
0.010,0.102,0.347
0.006,0.142,0.339
-0.020,0.126,0.298
-0.058,0.092,0.248
-0.159,0.048,0.118
-0.189,0.031,0.054
-0.196,0.019,0.007
-0.170,0.006,-0.019
-0.139,0.011,-0.027
-0.096,0.027,-0.016
-0.067,0.038,-0.013
-0.049,0.057,-0.011
-0.033,0.064,-0.002
-0.036,0.057,-0.009
-0.049,0.051,-0.021
-0.067,0.042,-0.035
-0.076,0.033,-0.047
-0.075,0.020,-0.054
-0.078,0.009,-0.057
-0.044,-0.003,-0.053
-0.021,-0.011,-0.057
0.023,-0.038,-0.053
0.021,-0.048,-0.055
0.025,-0.050,-0.057
0.023,-0.047,-0.057
0.026,-0.040,-0.050
0.018,-0.033,-0.051
0.007,-0.023,-0.048
0.007,-0.008,-0.034
-0.006,-0.002,-0.025
0.000,-0.002,-0.013
-0.006,-0.003,-0.005
-0.000,0.001,0.005
-0.005,0.002,0.007
-0.010,0.001,0.002
-0.006,-0.002,0.002
0.001,0.001,0.004
0.001,0.001,0.010
0.010,0.004,0.017
-0.001,-0.001,0.015
0.001,-0.003,0.016
-0.017,-0.007,0.001
-0.032,-0.001,0.006
-0.013,0.002,-0.009
0.005,0.001,-0.002
0.021,0.002,-0.005
0.011,0.000,-0.005
0.004,-0.001,0.001
-0.005,-0.003,-0.003
-0.002,0.001,-0.002
0.007,-0.004,-0.002
0.001,-0.005,-0.011
-0.002,-0.002,-0.020
-0.000,-0.001,-0.027
0.003,-0.003,-0.024
0.007,0.005,-0.014
0.001,0.003,-0.012
-0.001,-0.001,-0.009
-0.003,-0.000,-0.016
-0.001,-0.000,-0.020
-0.010,-0.004,-0.027
-0.004,-0.004,-0.029
-0.000,-0.000,-0.030
-0.001,0.004,-0.027
0.000,0.000,-0.020
0.001,-0.000,-0.013
0.006,0.002,-0.002
0.010,0.002,-0.006
0.004,-0.001,0.016
-0.009,-0.006,-0.017
0.008,-0.012,-0.007
-0.003,-0.015,-0.024
-0.018,-0.009,-0.040
-0.000,-0.003,-0.038
0.003,-0.000,-0.034

