-0.010,0.009,0.081
0.002,-0.014,0.114
0.040,-0.072,0.089
0.019,-0.008,0.140
0.030,-0.045,0.125
0.012,-0.023,0.154
-0.018,0.014,0.098
-0.004,0.023,0.137
-0.032,0.067,0.085
-0.038,0.068,0.080
-0.064,0.088,0.043
-0.045,0.092,0.022
-0.034,0.039,0.025
-0.023,0.012,0.031
-0.013,-0.003,0.018
-0.011,-0.005,0.032
-0.016,0.002,0.029
-0.013,-0.002,0.051
-0.001,0.023,0.068
-0.021,0.014,0.099
-0.031,0.026,0.114
-0.029,0.033,0.053
-0.008,-0.033,0.101
0.025,-0.149,0.249
-0.084,-0.210,0.348
-0.155,-0.095,0.156
-0.163,0.077,-0.149
-0.058,0.282,-0.429
0.070,0.398,-0.593
0.241,0.422,-0.761
0.405,0.395,-0.935
0.521,0.330,-1.095
0.576,0.340,-1.287
0.424,0.359,-1.327
0.211,0.293,-1.199
-0.567,0.337,-1.317
-0.850,0.287,-1.145
-1.146,0.193,-0.805
-1.250,0.064,-0.496
-1.264,-0.077,-0.197
-1.155,-0.223,0.010
-0.887,-0.440,0.399
-0.610,-0.455,0.616
-0.283,-0.471,0.729
0.199,-0.379,1.002
0.725,-0.342,1.234
1.407,-0.198,1.408
1.810,-0.070,1.227
1.833,-0.123,0.787
1.530,-0.282,0.364
-0.045,-0.681,-0.267
-0.215,-0.490,-0.165
-0.203,-0.283,-0.048
-0.119,-0.016,0.119
-0.062,0.171,0.204
-0.016,0.262,0.230
-0.068,0.280,0.205
-0.061,0.247,0.197
-0.064,0.197,0.163
-0.034,0.141,0.152
-0.006,0.051,0.131
0.028,-0.000,0.123
0.020,-0.023,0.125
0.056,-0.056,0.086
0.094,-0.040,0.086
0.078,-0.030,0.061
0.097,-0.023,0.062
0.063,-0.001,0.048
0.016,0.011,0.034
0.005,0.010,0.027
-0.039,0.002,-0.003
-0.048,0.004,0.003
-0.042,0.009,0.001
-0.009,-0.004,-0.002
0.029,-0.008,0.022
0.023,-0.025,0.005
0.066,-0.024,0.036
0.047,-0.031,0.021
0.074,-0.037,0.032
0.082,-0.039,0.028
0.060,-0.046,0.010
0.045,-0.057,-0.000
-0.003,-0.059,-0.023
-0.020,-0.058,-0.031
-0.041,-0.029,-0.048
-0.010,0.000,-0.027
0.017,0.011,-0.006
0.009,0.008,0.004
-0.003,-0.001,-0.000
-0.005,-0.001,-0.003
-0.017,-0.003,-0.019
-0.019,-0.001,-0.030
-0.025,-0.005,-0.045
-0.024,-0.007,-0.051
-0.027,-0.012,-0.056
-0.024,-0.008,-0.056
-0.001,0.001,-0.041
0.007,0.002,-0.031
0.013,-0.016,-0.010
0.010,-0.013,-0.006
0.006,-0.018,-0.011
0.005,-0.019,-0.003
-0.005,0.001,-0.012
-0.001,0.003,-0.009
-0.007,0.006,-0.021
-0.001,-0.005,-0.003
-0.001,-0.000,-0.009
-0.006,-0.004,0.001
-0.002,-0.004,0.002
-0.002,-0.002,0.003
-0.001,0.001,0.012
0.004,-0.000,0.001
0.002,-0.013,0.002
-0.005,0.001,-0.013
-0.002,0.002,-0.009
-0.005,0.016,-0.018
-0.003,0.007,-0.016
-0.001,0.000,-0.014
-0.004,0.004,-0.022
-0.002,0.001,-0.015
0.007,0.004,-0.015
-0.002,-0.000,-0.015
-0.004,0.001,-0.015
-0.002,0.000,-0.008
-0.001,-0.004,-0.019
-0.000,-0.001,-0.029
-0.001,-0.001,-0.029
-0.002,0.002,-0.034

