-0.036,0.010,-0.008
-0.001,-0.002,0.002
-0.018,0.006,0.000
-0.012,0.005,0.009
0.001,-0.001,0.014
0.020,-0.007,0.011
0.007,-0.004,0.006
-0.000,0.000,0.007
-0.002,0.000,0.010
-0.001,-0.000,0.012
0.000,0.001,0.015
0.006,-0.005,0.014
0.002,-0.001,0.012
-0.003,0.000,0.010
-0.011,0.004,0.006
0.001,0.000,0.011
-0.012,0.005,0.014
-0.010,0.005,0.018
-0.002,0.002,0.012
-0.005,-0.000,0.003
-0.009,-0.001,-0.001
0.004,0.000,-0.001
0.015,-0.001,0.002
-0.002,0.001,-0.000
0.003,0.002,-0.004
-0.004,-0.002,-0.006
0.001,-0.001,-0.009
-0.005,0.002,-0.005
0.000,-0.007,-0.004
-0.002,-0.001,-0.006
-0.001,0.007,-0.004
0.005,0.001,-0.004
0.001,0.000,-0.006
-0.005,0.002,-0.007
-0.001,-0.004,-0.005
0.000,-0.007,-0.004
0.005,-0.001,-0.002
0.000,0.001,0.002
0.000,-0.002,0.006
-0.001,-0.001,0.007
0.012,-0.002,0.007
-0.000,0.000,0.006
-0.006,-0.004,0.006
-0.019,-0.002,0.006
-0.017,-0.000,0.006
-0.022,-0.002,0.005
-0.027,-0.001,0.003
-0.016,-0.003,0.007
-0.004,-0.002,0.006
-0.001,0.003,0.004
-0.006,0.005,-0.000
-0.002,0.002,0.001
-0.002,0.003,0.002
-0.009,0.007,-0.000
-0.003,0.004,-0.001
0.001,-0.004,0.002
0.001,0.006,0.002
-0.001,-0.002,0.002
0.005,-0.000,0.004
0.009,0.001,0.007
0.008,0.002,0.006
0.002,0.003,-0.001
0.010,0.000,-0.002
0.002,-0.000,-0.001
-0.006,0.005,0.006
-0.007,0.003,0.011
0.000,0.001,0.017
-0.002,-0.007,0.013
-0.001,0.003,0.008
-0.001,0.000,0.000
0.004,-0.003,-0.006
-0.001,-0.003,-0.004
0.005,-0.005,-0.004
-0.002,-0.009,-0.008
0.006,-0.006,-0.003
0.001,0.000,-0.000
-0.008,-0.002,-0.002
-0.011,0.000,-0.009
-0.011,0.002,-0.017
-0.016,0.003,-0.017
-0.033,0.007,-0.013
-0.027,0.002,-0.011
-0.015,-0.002,-0.015
-0.003,-0.001,-0.022
-0.004,-0.001,-0.026
-0.002,-0.017,-0.022
0.006,-0.017,-0.019
0.000,-0.004,-0.012
-0.001,0.001,-0.005
0.001,-0.003,-0.003
0.006,0.003,-0.000
-0.006,0.009,0.001
0.002,0.004,0.010
-0.001,0.002,0.010
-0.000,0.003,0.009
0.003,0.002,0.007
0.001,-0.003,0.012
0.001,-0.002,0.017
-0.006,0.003,0.013
-0.001,-0.002,0.010
-0.002,0.002,-0.002
-0.006,-0.013,-0.006
-0.003,-0.006,-0.006
-0.001,0.001,-0.010
-0.004,0.005,-0.015
-0.002,0.002,-0.017
0.001,0.001,-0.016
-0.006,0.003,-0.022
-0.012,0.001,-0.025
-0.009,0.002,-0.024
0.002,0.007,-0.022
-0.000,0.001,-0.016
-0.004,0.000,-0.009
-0.003,0.000,-0.004
0.004,-0.002,0.001
0.001,-0.001,0.003
-0.004,0.001,0.006
0.002,-0.000,0.012
0.004,0.010,0.024
-0.001,0.001,0.024
-0.002,0.001,0.023
0.009,0.001,0.026
0.006,0.001,0.027
-0.002,0.001,0.023
0.001,0.000,0.020
-0.005,-0.004,0.020
0.001,0.002,0.020
0.002,-0.002,0.017

