0.061,0.086,0.247
0.068,0.094,0.232
0.058,0.125,0.247
0.042,0.158,0.260
0.015,0.183,0.264
-0.002,0.169,0.250
-0.017,0.137,0.236
-0.030,0.115,0.229
-0.065,0.122,0.223
-0.058,0.107,0.195
-0.009,-0.019,0.099
0.022,-0.141,0.032
0.058,-0.237,-0.017
0.106,-0.316,-0.074
0.119,-0.513,-0.117
0.131,-0.496,-0.159
0.143,-0.471,-0.206
0.157,-0.477,-0.264
0.157,-0.518,-0.308
0.152,-0.575,-0.343
0.120,-0.601,-0.374
0.084,-0.576,-0.389
0.031,-0.536,-0.389
-0.004,-0.498,-0.423
0.001,-0.466,-0.477
0.036,-0.447,-0.552
0.062,-0.450,-0.638
0.062,-0.486,-0.686
0.024,-0.516,-0.706
-0.020,-0.507,-0.710
-0.039,-0.440,-0.700
-0.054,-0.353,-0.922
-0.030,-0.286,-0.992
-0.028,-0.195,-1.074
-0.010,-0.127,-1.143
-0.055,-0.056,-1.196
-0.139,0.055,-1.208
-0.242,0.134,-1.113
-0.309,0.175,-0.967
-0.386,0.185,-0.750
-0.475,0.155,-0.554
-0.488,0.159,-0.431
-0.505,0.189,-0.358
-0.545,0.172,-0.240
-0.559,0.136,0.010
-0.517,0.119,0.233
-0.473,0.139,0.455
-0.321,0.516,1.056
-0.239,0.613,1.201
-0.175,0.671,1.343
-0.098,0.673,1.468
-0.015,0.637,1.554
0.035,0.487,1.629
0.064,0.307,1.688
0.091,0.179,1.712
0.102,0.059,1.734
0.104,0.008,1.704
0.098,0.040,1.641
0.055,0.028,1.554
0.001,0.021,1.416
-0.006,0.070,1.283
-0.036,0.074,1.189
-0.039,0.071,1.071
-0.057,0.088,0.935
0.080,0.151,0.289
0.158,0.241,0.141
0.229,0.274,0.023
0.239,0.204,-0.044
-0.101,0.291,-0.095
-0.028,0.306,-0.191
0.067,0.333,-0.321
0.149,0.383,-0.387
0.246,0.430,-0.413
0.331,0.468,-0.460
0.313,0.553,-0.490
0.266,0.631,-0.548
0.223,0.714,-0.623
0.220,0.805,-0.705
0.255,0.844,-0.787
0.226,0.876,-0.800
-0.003,0.941,-0.834
-0.110,0.956,-0.850
-0.188,0.949,-0.896
-0.262,0.944,-0.938
-0.348,0.926,-0.979
-0.482,0.903,-1.015
-0.662,0.833,-1.037
-0.812,0.672,-1.087
-0.892,0.445,-1.176
-0.959,0.189,-1.205
-1.035,-0.118,-1.167
-0.934,-0.438,-1.121
-0.768,-0.751,-1.021
-1.206,0.152,-0.856
-1.313,-0.061,-0.713
-1.325,-0.202,-0.535
-1.307,-0.259,-0.405
-0.792,-0.937,0.034
-0.550,-1.106,0.124
-0.372,-1.184,0.268
-0.311,-1.091,0.385
-0.175,-1.079,0.437
-0.148,-0.981,0.472
-0.086,-0.971,0.557
0.008,-1.011,0.614
0.055,-0.937,0.654
0.106,-0.882,0.662
0.155,-0.845,0.658
0.140,-0.746,0.643
0.129,-0.676,0.623
0.082,-0.592,0.568
0.030,-0.518,0.526
-0.011,-0.439,0.490
-0.086,-0.262,0.403
-0.094,-0.211,0.393
-0.111,-0.171,0.384
-0.103,-0.163,0.361
-0.130,-0.077,0.319
-0.095,-0.110,0.283
-0.080,-0.073,0.235
-0.098,-0.025,0.206
-0.079,-0.031,0.176
-0.074,-0.018,0.142
-0.074,-0.006,0.136
-0.061,-0.010,0.127
-0.056,-0.012,0.107
-0.054,0.002,0.084
-0.038,-0.005,0.067

