0.007,0.112,0.248
-0.035,0.072,0.284
-0.087,-0.051,0.291
-0.121,-0.104,0.318
-0.154,-0.124,0.323
-0.205,-0.208,0.334
-0.267,-0.231,0.346
-0.275,-0.271,0.309
-0.201,-0.283,0.078
-0.166,-0.327,-0.003
-0.138,-0.335,-0.065
-0.112,-0.342,-0.136
-0.052,-0.438,-0.245
0.027,-0.538,-0.367
0.095,-0.638,-0.454
0.123,-0.717,-0.507
0.137,-0.777,-0.558
0.127,-0.823,-0.618
0.107,-0.838,-0.702
0.067,-0.787,-0.788
0.031,-0.704,-0.865
0.005,-0.643,-0.957
-0.028,-0.570,-1.058
-0.042,-0.480,-1.150
-0.147,-0.247,-1.271
-0.253,0.040,-1.294
-0.298,0.118,-1.299
-0.324,0.212,-1.287
-0.341,0.367,-1.279
-0.342,0.437,-1.312
-0.360,0.392,-1.245
-0.388,0.403,-1.109
-0.472,0.474,-0.889
-0.636,0.476,-0.728
-0.506,0.410,-0.642
-0.445,0.386,-0.553
-0.619,0.398,-0.416
-0.620,0.377,-0.234
-0.596,0.375,-0.025
-0.581,0.356,0.168
-0.574,0.338,0.380
-0.557,0.478,0.962
-0.310,0.453,1.451
-0.128,0.457,1.586
0.111,0.449,1.668
0.370,0.438,1.673
0.610,0.384,1.658
0.748,0.322,1.638
0.815,0.241,1.587
0.868,0.141,1.596
0.901,0.046,1.673
0.918,-0.035,1.821
0.910,-0.105,1.959
0.908,-0.142,2.090
0.874,-0.144,2.135
0.844,-0.087,2.075
0.796,0.014,1.985
0.739,0.091,1.907
0.403,0.176,1.720
0.401,0.298,1.649
0.409,0.457,1.505
0.385,0.555,1.269
0.328,0.598,0.941
0.260,0.587,0.573
0.259,0.611,0.363
0.280,0.549,0.022
0.227,0.371,-0.371
0.185,0.228,-0.599
0.233,0.172,-0.694
0.293,0.089,-0.812
0.331,-0.021,-0.941
0.492,-0.150,-0.945
0.505,-0.198,-1.027
0.593,-0.228,-1.053
0.563,-0.427,-1.079
0.492,-0.328,-1.032
0.605,-0.267,-0.955
0.667,0.021,-1.051
0.670,0.025,-1.050
0.741,0.041,-1.017
0.894,-0.097,-1.119
1.027,-0.034,-1.150
1.084,0.048,-1.137
1.122,-0.002,-1.319
1.081,0.254,-1.275
0.956,0.480,-1.241
0.850,0.502,-1.320
0.759,0.558,-1.397
0.682,0.612,-1.481
0.543,0.630,-1.532
0.371,0.572,-1.579
0.156,0.609,-1.571
-0.535,0.522,-1.445
-0.786,0.446,-1.261
-1.008,0.380,-1.118
-1.047,0.591,-0.899
-1.204,0.529,-0.717
-1.322,0.357,-0.542
-1.453,0.118,-0.320
-1.520,-0.140,-0.056
-1.513,-0.371,0.231
-1.445,-0.512,0.507
-1.295,-0.614,0.691
-1.136,-0.709,0.773
-0.975,-0.789,0.791
-0.802,-0.840,0.799
-0.624,-0.828,0.811
-0.486,-0.728,0.854
-0.421,-0.565,0.949
-0.368,-0.433,0.895
-0.331,-0.482,0.899
-0.272,-0.565,0.889
-0.219,-0.655,0.847
-0.165,-0.720,0.775
-0.098,-0.759,0.678
-0.045,-0.763,0.594
-0.005,-0.698,0.536
0.011,-0.616,0.488
0.018,-0.540,0.460
0.017,-0.468,0.447
0.007,-0.392,0.440
-0.012,-0.321,0.436
-0.040,-0.275,0.436
-0.066,-0.224,0.415
-0.080,-0.197,0.395
-0.092,-0.175,0.346
-0.080,-0.177,0.281
-0.076,-0.186,0.224

